PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,customerID,Churn
7.643472628490632,2.0237144833250227,-0.3481965045089576,-1.0955716958232198,-0.2118583736808108,1.7376311420990411,-1.6150606447629126,0.3941176851115626,1.710650840543624,1.1154393448440183,-1.5028967888028697,-0.3693862644702766,-0.6204020526317048,1.401220031812913,0.7524177152196607,0.8278644148199962,-0.38752009809072985,0.9495528509500576,0.4725522658205544,0.21372750699351428,1.4899465243937802,0.9803394337020339,0.7259320864448935,1830-GGFNM,No
-3.4079353119642715,0.8039338270344577,2.1520670932984123,0.14779667658870455,2.1614498744345405,0.4271534530659818,1.9274257048891068,0.5050648030627467,-1.6564505057226437,-0.3863685710160157,1.152944813912319,-0.5362931277971671,-0.7784240273642564,1.1427754817145868,0.6612744940798442,0.4236367872935754,0.08567730312337303,3.001007318106668,-1.2569595781760439,-1.9980579316824212,0.054929368634576925,1.0287791868405662,1.2803825749876951,4501-VCPFK,No
7.502862043527617,1.891426899782832,-0.5190337456199937,-0.8197375512405177,-0.6846040542098276,-1.0916265204979352,-2.241498545494741,0.058012701391742715,1.025429761465297,-0.23202481079446724,-1.3442467127761129,-1.1809905151545672,-0.5667632339974286,0.8663297171968913,0.19622552751178501,0.398258689959401,-0.24235637178316674,0.8848180545532031,1.280270711090391,-1.0929302965463563,1.2313649077391189,1.4284153915790054,1.6711168279140793,8871-JLMHM,No
-3.2255499689275315,-4.259169149332544,-1.8820205233386154,-0.5483891487349103,1.2381932692239734,0.9093683616365932,-0.48243707163366045,-0.7628437915205252,0.607163910284925,1.4825430511337667,-0.4306812138761046,-1.5344253648261994,-0.3082353684901458,1.3833931938309936,0.016812225178393366,0.12996442797225796,0.16534936383936724,-0.20759961831328344,1.5936250018863756,-0.7069692672895608,-0.2662149838985371,-1.2042958869003209,-0.18499197570677728,0225-ZORZP,No
-0.6775683085725129,1.9412796537545645,3.6064411064446014,-1.989262140599395,0.5756132654275178,-1.8691322832364354,-0.07530255907440758,-0.6647719203170945,-1.8843965149829958,-0.5111124149299414,-1.3585918956247829,0.869271232078169,0.0685128386760717,-0.0659677091017016,-0.1747837962530758,0.22481038985309765,-2.364733423948107,-0.8256313868628968,-0.9094884130612642,0.13806364143394032,-1.3923859652007575,-1.3867126273999402,-0.7109392803145314,1530-ZTDOZ,No
7.192305958738245,0.3443427913961616,-0.9599517280679813,-0.3389809117537116,-0.2920627826817661,-1.3019946077908728,-1.82999703048897,-0.02072444320384167,0.6240404185918395,-0.9640846006319016,-1.2826484409003864,-0.5252621557180599,-0.20312902940698443,0.7504044011452451,1.5677006898421022,2.5210125527517735,0.0019283561510705896,-1.6389338395261284,-0.6935393517179294,-1.4350418930796083,-0.3608598509403894,-0.4488157504299036,-1.294098967469069,4654-DLAMQ,No
-2.795273588328345,-1.3966178820101898,1.3698126324188704,-0.27905696174107514,-1.8246493442852219,2.31431155547634,-0.5717585601194926,2.86046898571899,-0.5789542518203112,0.5062142400716465,2.7470233236923742,-0.8028202005317202,-1.1387638144480825,-0.08845137011786926,-0.06262366422431186,0.09762936207257762,-0.8909191003576529,-0.6758408571369016,-0.5943107687388032,-2.2092817018867876,-1.08782823866146,0.7991345620219468,0.5981188551713997,7319-VENRZ,No
0.10250704033655594,-3.160682284731347,0.29841649475097887,1.7138904158183337,-0.9279386285991231,2.2954139896552284,1.010645059169982,-0.8681397149010098,1.008413237438687,-1.4404035850410881,-2.3203102520052177,-1.263922761093884,1.584436472173209,-0.5353285571368346,-0.1631019806129748,-2.018786718878111,0.3837515475650924,-1.5993969981452822,0.7383120875980972,-0.306831698460575,-0.5185505559149955,-1.5330105924443787,-0.11684560310079271,5482-VXSXJ,No
-1.7798633040024043,0.7392918095124178,2.894635986894843,-0.9984030886835764,-0.4396013682560719,1.9631049283262012,2.571888442595709,-1.5440575274984356,1.0963707258762831,-0.8280436868294975,-1.2277038897885408,1.6259242779144296,-1.2971313064450871,0.25983007701540695,-1.2607514964995576,1.0626379976862372,-0.1682397080664888,-0.8716541929329649,-0.39752066059631175,-1.2673172104230943,0.4261751561009743,1.7420452848010477,1.3134932743894392,5012-YSPJJ,No
-4.238601912968142,-2.2741068930899266,0.002861779549633329,-2.970782058148245,0.9052983052300901,-2.264655874670674,2.0497611448780964,-0.2644225891634065,-3.3311378424930265,1.311122429747718,-0.3457535914641411,-0.6779850911928577,-0.010451801019624792,-1.0208676610064435,-0.5321795880038124,-0.5054174666582881,0.12898474800126478,0.4855946736120066,-0.4725607972009097,-1.0737384799220429,0.5148957421244604,-0.25657981717311135,-0.8878206488378105,9239-ZBZZV,Yes
-6.775345885048834,1.6756910080138632,-3.6369889543559983,-0.7753284961180849,-0.07996057358937558,1.5776880489324696,0.7582308014033908,-1.1936942321106474,0.33129154938509386,0.1069647273418748,-0.4647532734145196,0.7717508303867369,-0.05486626484929417,-0.2302633127719163,0.48839505863925303,-1.1229278929170965,0.8247758915253186,-0.183089905414888,-0.8594397732597717,0.24763302484421576,0.10138151045420511,0.18776751017308851,-0.2629145002189451,3308-MHOOC,No
-2.787485106873701,-3.9485815603603824,-0.21497616736655403,0.5012744977244207,0.25493663465388544,-1.763996452440848,-0.9408697033405092,0.864875398418627,0.9665162091524335,0.31804151335413094,-0.617467459381618,-1.314077861373552,-0.42728183206514087,0.8852367248629999,-0.1634034349550232,0.292295777578328,-0.030982896670424715,2.030003946439874,-0.42732977675557027,1.7647338206418919,0.3865893297474883,0.1660048700354178,-1.4533642661971131,6400-BWQKW,Yes
-1.9696236262536584,-3.7673266555055123,0.5408888051597264,1.586302033221213,0.04063325787957795,-1.583667541606629,-0.808317626407729,2.774523309314068,0.7568273807220626,-0.37495695245697525,-0.15649254362590373,-1.2375077146843767,-1.9719745084054838,0.896249163607622,0.49380191516013405,-0.3582280091434712,-1.4809164239313601,0.5522306288328368,-0.7241358552519809,1.9063694939590494,0.7365341628134151,0.3128409319684513,-0.7960722202465212,8104-OSKWT,No
7.814641140924455,-2.3225389429149366,-2.2237475427268283,0.19713002857387618,0.7567420145675506,-1.915064399132688,1.4629688741818947,0.44790499077375956,-0.792691505744173,-0.7124299768520248,0.4138495581612316,1.2255302546334224,0.3385534218582366,0.07853187424283264,-0.8724340049645496,-0.5826699334751009,-0.7121551931679989,0.29340883896667,-1.5957768629804,-0.7880937652109993,0.00684290571882251,0.8815678746054252,1.502935691259418,4220-TINQT,No
-2.8872505624178757,4.88243822415197,0.06673339786137394,2.525242290829084,-0.38841178472057036,-1.4230403726524183,-0.8342413120292009,-0.18916894956788347,-1.1627556653481947,-0.28587977049083196,1.3354356199365207,-0.9404045940224698,-0.6940044210238515,0.5077632748283281,-0.995141956495727,-0.08805060743710527,1.747749066677704,0.6045994915375937,-0.21087558493294714,0.37414313155946294,-1.0093235956011615,0.7791464479857779,-1.3844883926362486,1985-MBRYP,No
-2.6934811083941557,-0.6003262890866471,2.975948189452615,-0.271037253455675,1.9543559102419945,-2.5701005608342893,1.8609951811715004,0.5522949914218853,-3.1768162074748667,-1.4585287526665884,0.09295934290607387,-0.021742938383522398,-0.780156876430061,-0.8045998370263928,0.319160727009204,1.5627692224655758,1.6814773598716177,0.9687067715488185,-0.7238141683735708,-1.032940141164383,0.47430868069785853,0.40196862886567547,-0.42860469678041435,9667-EQRXU,Yes
-2.2416988624892324,0.4288149788251223,2.550359922879008,-1.059249474004603,-0.8236145224419964,1.95093638136854,-0.9116945301637803,1.97716616461993,-1.4567251969049375,-0.7395536880664978,-0.781178568970687,-0.7265674197001739,1.7806683902649645,1.6484170763890291,-1.1223067184217002,-0.4091289275995073,2.237365070190542,-0.3042385588237231,1.4179054621187843,0.8963827622785688,0.17056760776349278,0.9739575261442388,1.2973366650771236,4576-CSAJH,Yes
-1.7025256036938052,6.015704450064873,-0.911249420456563,1.7036653418720407,-0.03865326490320762,-1.4430325913400106,1.0484855941577715,1.139572519686586,1.5337715084398855,-0.12518611519179237,-0.8549351853108205,0.27459240671364255,-0.24559608934920127,-1.2421876120661532,-0.14063473986063835,0.27778374200591793,-0.5417429177369374,1.0621391197210217,1.3306011398345154,0.33927991168138,0.10339052343275994,0.09509218032998697,-0.25426386503507903,1207-BLKSA,No
-5.035618424656023,-2.8170001907269984,-0.5040141638715765,-2.759396744819858,0.8044293784463318,-2.1681296163095714,0.38947709957277293,-0.2452386237048239,-1.1760255629626886,0.6341561987881041,-0.15491681025875248,-0.33357949705187234,-0.07216138681889839,0.3296925095913929,-1.7983762987305292,0.04473125989438397,0.610918214811733,-0.6504370953879399,-0.0278377731931469,0.35158978273000574,-0.040084280110202375,-0.20713547328081783,-0.3535096769944991,5909-ECHUI,Yes
5.679624811355694,-0.963426304264541,-0.899936442163646,0.032381798308306696,1.1879104576757817,-2.1230832484236277,-0.055331922751488155,0.3243891294506768,1.310429318432342,-0.5280234466749735,-0.6846780304165159,-1.9279111170967071,-0.3477209786492789,1.7829923639253358,0.13458017463183486,-0.376128480875995,-0.6361273794453254,0.7924079637137861,0.8452782151324496,-0.5857814318996514,-0.8496281069999821,-0.2653758198540876,1.8851452135988707,2972-YDYUW,No
3.9510603345968707,2.9267541064508866,1.4739412209324887,-2.2380244389935235,2.9413535026977087,-3.205722461460773,2.072409827043142,1.012133763613189,-1.795642905314051,0.4516683688750865,-0.7640506942897095,-0.7480721505963719,-0.24162599090943213,-0.9884242299708932,-0.32274750535514074,-0.9017383706712806,0.994074474341078,-0.3433552148989318,0.8791914682271238,-1.3244087639402988,0.5519928828407126,-0.6131975324423259,-0.8532248278788633,6034-ZRYCV,Yes
4.687691300558208,-2.3886686898757232,-0.9030748014795477,1.063263813073602,-2.653838984382398,-0.262577706734468,0.6218576071898779,-1.1100433760000243,-2.0081181717599454,-0.9468356593965426,1.1948605679096893,0.6124471095705109,-0.5178688221130833,1.3896275247064007,-0.5847450111471211,-0.6980131007959904,1.389795331328242,-0.3822569803963413,-0.41393340204346923,-1.5068128410924702,-1.3857254275714816,0.6953355274303823,0.028035159709747567,9919-YLNNG,No
-5.627969758736912,2.822524357391879,-2.0747768107838405,1.014124474681602,-1.4369209565270906,-0.6859788305804281,1.3239568312859469,-0.1558288912569394,0.9371101995116051,0.0011150951199633877,-1.7738258531531246,1.6940564841701669,1.9029912059697836,0.36418537904093784,0.770318288918395,-0.007697670288621173,-0.5527054820035047,-0.7094710461126419,-0.8064594448403986,-0.662667118298105,0.021264236788425643,-0.1584865955869506,0.7637617628825271,5384-ZTTWP,No
4.237780125348037,-0.23623822824854826,-0.2929755908430689,-0.34151783815805725,3.0900464363989686,0.1563085918797613,-0.7720897902911285,0.557287769508077,2.78901827327164,-0.10948889060472097,-1.775707837021294,1.1995505122632832,-0.6600956596675469,2.9035609852642112,0.7054290978111922,0.3802468411443027,-0.24997472885935126,-0.5764559348696726,-0.8728229870447574,-0.43977681658537365,0.17519094196977458,-1.4606968939171792,0.2079066955220193,2250-IVBWA,No
3.292401762503448,-0.6826877979887478,0.4714085956577028,1.2227088161863853,0.8984257528313379,1.3119636181916814,-1.8652718655889178,-0.973024367217061,0.5784510741670075,-0.13335556805924484,-1.428124348370295,1.3325707506349884,-1.5082995859501391,-0.20639745341989857,0.896395223816529,1.1434262777453779,2.5620334816666626,-0.621522775235898,0.3441025048500843,-0.4183386216078887,-1.721515288695466,-0.19691285217576643,-0.28540983753592225,9978-HYCIN,No
-5.900639490366596,0.8559702759552802,-0.20614428298836354,-2.8889359304948115,-0.7887161360774589,-1.3358914498356997,-0.7981416087313813,-0.597014290210583,-1.4467913912679464,2.0260995493672476,-0.8468799107757973,1.8377990860385132,-0.26587389381322946,-0.3227566192414161,1.176579076878421,0.08512421068457922,-0.9419623001570253,1.909924589304986,-0.5365055251396049,-0.8340074926111877,-2.073720169153855,0.8792892888383593,1.39420274583291,6022-KOUQO,No
-6.858464512535015,1.6838086336075981,-3.7311604412348953,-0.8597982605786555,-0.1353194189930225,1.6312411997658416,0.7297813944463017,-1.4181568887517861,0.1417831575501126,-0.6516106630991146,0.07186219981658026,-0.43732730115185803,0.15528518667741026,0.45281650478331337,0.4754667724969128,0.006957971187392844,-0.2765041560645863,-0.09013474556075295,-0.3712908091429452,-0.44807123516357467,-0.13229036999231494,-0.37380514044534385,0.07171079945682479,6380-ARCEH,No
-5.495551870991692,-1.402312962357077,-0.5425363299742599,-3.9609441845919076,-0.21897811107761822,1.5308264270552898,0.5634399080065067,-0.45597387377872417,0.43216511172279237,-1.3755420366067244,-0.995874027488901,-0.11632613234902567,-0.31196113467214104,0.14937271191863255,-1.075711961634149,0.31438463207671474,0.39400688649464616,-0.46449689562031654,-0.6153580888364085,1.67439036961176,0.2610263913286729,0.012057767490923302,-1.4006697970660205,6888-SBYAI,No
11.682989030395163,1.0165653943527109,-2.49691541719743,-1.0009348767068948,-1.5633442028237199,-0.9101691021399012,0.5434065703892311,0.6353753989877434,-0.377218814397583,0.573794307231599,0.014043503024043502,1.496004966964336,0.10270428195790939,0.44619812624686683,-0.243455181001029,-0.28254883873999054,-0.07669690020883663,0.014479790785150834,-0.0364319240451699,0.7233080479347412,-0.8027452957629312,1.08017685307723,-0.7324349090145843,6859-QNXIQ,No
1.2303322331011453,-2.697202539335261,1.5806651136738696,2.1154502967740614,0.2142317825325917,-1.5137284385794567,0.8280004698506576,-1.7192345785189012,1.745262910232285,1.3234314703363872,-1.2339658788443413,1.0345932068055896,-1.205454000500865,1.0749750265728428,-0.006169870274559673,0.9485864538499574,-1.6360305972031592,0.8094976119265679,-0.7164648864167773,0.991727633363964,0.05209668599849068,-1.0388468995211346,-0.0359100502401893,4821-SJHJV,No
-3.9530083132284948,-4.194568815261196,-1.006186908663198,-1.092188526439558,1.0077599389027379,-2.2308152501564096,-1.5785606833772565,-0.4913064902096756,1.2629138845799237,0.5355480893577128,1.448362996127655,1.0622177183464558,0.7070820495098779,-1.8337001943276778,1.1035077570396312,1.216657152479926,0.23540066586834635,0.6631186020113928,0.5345749452004877,0.7605757246359375,0.14702564497604598,0.8323239937787624,0.07171241520030536,0723-DRCLG,Yes
2.820406577609105,4.455005488467609,3.5691189336575118,-2.910672707880036,0.40122709491006997,-1.9976077546985878,0.4393108917838821,-0.34085826694090654,-1.2177443440744304,0.33378827749486023,-0.5315530066365597,-0.841990611909581,0.05676795011916618,-0.10148422857701236,0.42108968228360755,-0.6973937066705846,-0.21271809002819791,-1.0902938204424721,0.4881212148748246,0.7073930814993905,-0.19281762313663176,2.072034625261657,-1.1297600272829713,4872-JCVCA,No
-2.542798601717135,-1.243107680208544,1.0055639861757262,0.573110766305578,-1.1572325682890898,2.249520613077954,0.1563292465816275,2.1180216461753263,3.462647347975626,-1.0145287713763913,-0.6280122396207473,2.164168297423987,1.8537108985319535,-0.09932460286309562,-0.5620479510970746,1.0079295575353375,-0.3585818861010169,0.6033392339387906,-0.587298477474169,0.03210478527099524,0.12195217220930668,-1.0519533434088797,-0.5311317495877242,7993-NQLJE,No
